Date,ServiceCategory,MarketingChannel,Season,CustomerType,AdSpend,Conversions,Revenue,DayName,MonthName,Year,ConversionRate,ROI,RevenuePerConversion,CustomerFlag,Segment,SpendPerConversion,PerformanceScore,LoyaltyPotential,ChannelEfficiency,Cost_per_Conversion
2025-03-20,Pastry,Flyers,Fall,New,183.41,9,168.89,Thursday,March,2025,0.04907038874652418,0.9208331061556077,18.765555555555554,0,New_Flyers,20.378888888888888,0.04518563848972504,0.0,0.04907038874652418,20.378888888888888
2024-07-04,Coffee,Instagram,Fall,New,134.74,4,68.13,Thursday,July,2024,0.029686804215526198,0.5056404928009499,17.0325,0,New_Instagram,33.685,0.015010850313223984,0.0,0.029686804215526198,33.685
2024-11-15,Sandwich,Instagram,Fall,Returning,192.22,5,150.03,Friday,November,2024,0.026011861408802413,0.7805119134325252,30.006,1,Returning_Instagram,38.444,0.020302567720126032,0.7805119134325252,0.026011861408802413,38.444
2025-04-19,Sandwich,Instagram,Winter,New,51.09,7,252.92,Saturday,April,2025,0.13701311411235073,4.950479545899393,36.13142857142857,0,New_Instagram,7.298571428571429,0.5606004644868534,0.0,0.13701311411235073,7.298571428571429
2024-05-03,Smoothie,Google Ads,Spring,Returning,181.51,5,239.81,Friday,May,2024,0.027546691642333757,1.3211944245496117,47.962,1,Returning_Google Ads,36.302,0.03639453541263875,1.3211944245496117,0.027546691642333757,36.302
2024-06-17,Sandwich,Instagram,Summer,New,84.78,8,211.05,Monday,June,2024,0.09436187780136825,2.4893842887473463,26.38125,0,New_Instagram,10.5975,0.2349029760554231,0.0,0.09436187780136825,10.5975
2024-10-21,Smoothie,Google Ads,Summer,Returning,77.46,5,25.5,Monday,October,2024,0.06454944487477408,0.32920216886134784,5.1,1,Returning_Google Ads,15.491999999999999,0.021249817251571643,0.32920216886134784,0.06454944487477408,15.491999999999999
2024-08-12,Smoothie,Flyers,Winter,Returning,111.13,10,129.02,Monday,August,2024,0.08998470260055791,1.1609826329523982,12.902000000000001,1,Returning_Flyers,11.113,0.10447067695063424,1.1609826329523982,0.08998470260055791,11.113
2024-09-24,Smoothie,Flyers,Spring,Returning,35.26,8,176.66,Tuesday,September,2024,0.18808314201505583,5.010209869540556,22.0825,1,Returning_Flyers,4.4075,0.5606004644868534,3.2240023204473434,0.18808314201505583,4.4075
2024-06-07,Smoothie,Google Ads,Summer,New,141.58,6,205.09,Friday,June,2024,0.04237886707162028,1.4485803079531006,34.181666666666665,0,New_Google Ads,23.596666666666668,0.06138919231331122,0.0,0.04237886707162028,23.596666666666668
2025-01-03,Coffee,Instagram,Spring,New,125.65,10,406.55,Friday,January,2025,0.07958615200955034,3.2355750099482687,40.655,0,New_Instagram,12.565000000000001,0.2575069645800453,0.0,0.07958615200955034,12.565000000000001
2024-06-22,Sandwich,Flyers,Summer,New,15.08,2,40.95,Saturday,June,2024,0.13262599469496023,2.7155172413793105,20.475,0,New_Flyers,7.54,0.3601481752492455,0.0,0.13262599469496023,7.54
2024-10-07,Smoothie,Flyers,Summer,Returning,189.5,7,260.93,Monday,October,2024,0.036939313984168866,1.3769393139841688,37.27571428571429,1,Returning_Flyers,27.071428571428573,0.05086319365640729,1.3769393139841688,0.036939313984168866,27.071428571428573
2024-10-17,Sandwich,Referral,Summer,Returning,110.62,2,68.53,Thursday,October,2024,0.01807991321641656,0.6195082263605135,34.265,1,Returning_Referral,55.31,0.011200654969454231,0.6195082263605135,0.01807991321641656,55.31
2025-01-27,Smoothie,Flyers,Spring,New,98.59,10,175.67,Monday,January,2025,0.10143016533116948,1.7818237143726543,17.567,0,New_Flyers,9.859,0.18073067393981684,0.0,0.10143016533116948,9.859
2024-09-12,Smoothie,Flyers,Spring,Returning,77.85,7,222.24,Thursday,September,2024,0.08991650610147721,2.854720616570328,31.74857142857143,1,Returning_Flyers,11.12142857142857,0.2566865037378587,2.854720616570328,0.08991650610147721,11.12142857142857
2024-10-03,Sandwich,Flyers,Summer,New,132.75,1,10.47,Thursday,October,2024,0.007532956685499058,0.07887005649717514,10.47,0,New_Flyers,69.695,0.0005941247193760839,0.0,0.007532956685499058,132.75
2024-12-09,Sandwich,Flyers,Winter,Returning,164.31,9,348.32,Monday,December,2024,0.054774511593938285,2.119895319822287,38.70222222222222,1,Returning_Flyers,18.256666666666668,0.11611623077354137,2.119895319822287,0.054774511593938285,18.256666666666668
2024-12-26,Smoothie,Google Ads,Winter,Returning,137.4,9,269.51,Thursday,December,2024,0.06550218340611354,1.961499272197962,29.945555555555554,1,Returning_Google Ads,15.266666666666667,0.12848248507846913,1.961499272197962,0.06550218340611354,15.266666666666667
2024-12-24,Pastry,Google Ads,Winter,Returning,124.55,6,113.21,Tuesday,December,2024,0.04817342432757929,0.9089522280208752,18.868333333333332,1,Returning_Google Ads,20.758333333333333,0.04378734137394823,0.9089522280208752,0.04817342432757929,20.758333333333333
2024-08-01,Sandwich,Flyers,Winter,Returning,115.31,2,35.15,Thursday,August,2024,0.01734454947532738,0.3048304570288787,17.575,1,Returning_Flyers,57.655,0.005287146943524043,0.3048304570288787,0.01734454947532738,57.655
2024-09-18,Smoothie,Google Ads,Spring,Returning,51.23,3,130.4,Wednesday,September,2024,0.05855943782939684,2.545383564317783,43.46666666666667,1,Returning_Google Ads,17.076666666666664,0.14905623058663575,2.545383564317783,0.05855943782939684,17.076666666666664
2024-05-30,Coffee,Flyers,Spring,New,144.23,7,292.48,Thursday,May,2024,0.04853359217915829,2.02787214865146,41.78285714285715,0,New_Flyers,20.604285714285712,0.09841991985412342,0.0,0.04853359217915829,20.604285714285712
2024-05-19,Coffee,Instagram,Spring,New,189.39,8,229.94,Sunday,May,2024,0.0422408786102751,1.214108453455832,28.7425,0,New_Instagram,23.67375,0.05128500780213663,0.0,0.0422408786102751,23.67375
2024-09-07,Smoothie,Referral,Spring,New,70.99,1,13.81,Saturday,September,2024,0.014086491055078181,0.19453444147062968,13.81,0,New_Referral,69.695,0.002740307669680655,0.0,0.014086491055078181,70.99
2024-11-17,Sandwich,Referral,Fall,Returning,128.74,8,173.28,Sunday,November,2024,0.062140748796022986,1.3459686189218578,21.66,1,Returning_Referral,16.0925,0.08363949783575315,1.3459686189218578,0.062140748796022986,16.0925
2025-01-03,Smoothie,Instagram,Spring,Returning,62.72,3,105.6,Friday,January,2025,0.04783163265306122,1.683673469387755,35.199999999999996,1,Returning_Instagram,20.906666666666666,0.08053285089546022,1.683673469387755,0.04783163265306122,20.906666666666666
2025-03-12,Sandwich,Instagram,Fall,Returning,142.23,3,29.01,Wednesday,March,2025,0.021092596498628984,0.20396540814174227,9.67,1,Returning_Instagram,47.41,0.004302160053611945,0.20396540814174227,0.021092596498628984,47.41
2025-02-08,Smoothie,Instagram,Summer,New,170.39,8,96.18,Saturday,February,2025,0.04695111215446916,0.5644697458771055,12.0225,0,New_Instagram,21.29875,0.02650248234648069,0.0,0.04695111215446916,21.29875
2024-09-17,Smoothie,Instagram,Spring,Returning,117.19,3,108.04,Tuesday,September,2024,0.025599453878317264,0.9219216656711324,36.013333333333335,1,Returning_Instagram,39.06333333333333,0.023600691159769583,0.9219216656711324,0.025599453878317264,39.06333333333333
2024-12-03,Sandwich,Instagram,Winter,New,164.74,9,332.44,Tuesday,December,2024,0.05463154060944518,2.0179677066893285,36.937777777777775,0,New_Instagram,18.304444444444446,0.11024468471654701,0.0,0.05463154060944518,18.304444444444446
2024-06-16,Pastry,Referral,Summer,New,41.6,5,58.49,Sunday,June,2024,0.12019230769230768,1.4060096153846153,11.698,0,New_Referral,8.32,0.16899154031065086,0.0,0.12019230769230768,8.32
2024-11-16,Sandwich,Flyers,Fall,New,106.75,5,134.76,Saturday,November,2024,0.0468384074941452,1.2623887587822014,26.951999999999998,0,New_Flyers,21.35,0.05912827909986892,0.0,0.0468384074941452,21.35
2025-01-02,Sandwich,Flyers,Spring,Returning,181.33,7,52.72,Thursday,January,2025,0.03860365080240445,0.2907406386146804,7.531428571428571,1,Returning_Flyers,25.904285714285717,0.01122365008714919,0.2907406386146804,0.03860365080240445,25.904285714285717
2024-11-07,Smoothie,Instagram,Fall,Returning,89.49,7,107.51,Thursday,November,2024,0.07822103028271316,1.2013632808134989,15.358571428571429,1,Returning_Instagram,12.784285714285714,0.09397187356905232,1.2013632808134989,0.07822103028271316,12.784285714285714
2024-06-05,Sandwich,Flyers,Summer,New,170.94,1,25.1,Wednesday,June,2024,0.00585000585000585,0.14683514683514684,25.1,0,New_Flyers,69.695,0.000858986467972077,0.0,0.00585000585000585,170.94
2025-01-06,Pastry,Flyers,Spring,Returning,198.27,5,55.01,Monday,January,2025,0.025218136884047004,0.27744994199828515,11.001999999999999,1,Returning_Flyers,39.654,0.006996770615783657,0.27744994199828515,0.025218136884047004,39.654
2025-04-19,Pastry,Google Ads,Winter,Returning,189.23,4,121.58,Saturday,April,2025,0.02113829731015167,0.64249854674206,30.395,1,Returning_Google Ads,47.3075,0.013581325302374042,0.64249854674206,0.02113829731015167,47.3075
2024-06-08,Pastry,Referral,Summer,New,69.76,8,69.49,Saturday,June,2024,0.1146788990825688,0.9961295871559631,8.68625,0,New_Referral,8.72,0.11423504439861962,0.0,0.1146788990825688,8.72
2024-12-22,Sandwich,Flyers,Winter,New,49.09,2,38.8,Sunday,December,2024,0.04074149521287431,0.7903850071297616,19.4,0,New_Flyers,24.545,0.03220146698430481,0.0,0.04074149521287431,24.545
2025-03-10,Pastry,Google Ads,Fall,Returning,15.3,8,74.38,Monday,March,2025,0.18808314201505583,4.861437908496732,9.2975,1,Returning_Google Ads,1.9125,0.5606004644868534,3.2240023204473434,0.18808314201505583,1.9125
2024-06-16,Sandwich,Flyers,Summer,Returning,25.2,4,98.24,Sunday,June,2024,0.15873015873015872,3.8984126984126983,24.56,1,Returning_Flyers,6.3,0.5606004644868534,3.2240023204473434,0.15873015873015872,6.3
2024-11-22,Smoothie,Flyers,Fall,New,96.16,7,118.95,Friday,November,2024,0.07279534109816972,1.2370008319467556,16.992857142857144,0,New_Flyers,13.737142857142857,0.09004789750028379,0.0,0.07279534109816972,13.737142857142857
2024-10-10,Pastry,Instagram,Summer,Returning,104.46,2,57.46,Thursday,October,2024,0.019146084625694046,0.55006701129619,28.73,1,Returning_Instagram,52.23,0.010531629548079456,0.55006701129619,0.019146084625694046,52.23
2025-04-14,Sandwich,Instagram,Winter,New,118.7,4,134.43,Monday,April,2025,0.03369839932603201,1.1325189553496209,33.6075,0,New_Instagram,29.675,0.03816407600167214,0.0,0.03369839932603201,29.675
2024-10-25,Pastry,Referral,Summer,Returning,30.28,3,101.78,Friday,October,2024,0.09907529722589167,3.3612945838837516,33.92666666666667,1,Returning_Referral,10.093333333333334,0.33302125996206255,3.2240023204473434,0.09907529722589167,10.093333333333334
2024-09-03,Smoothie,Referral,Spring,Returning,169.47,7,320.04,Tuesday,September,2024,0.041305245766212306,1.8884758364312269,45.720000000000006,1,Returning_Referral,24.21,0.07800395854734518,1.8884758364312269,0.041305245766212306,24.21
2024-05-02,Pastry,Flyers,Spring,Returning,19.67,10,212.75,Thursday,May,2024,0.18808314201505583,5.815488989814098,21.275,1,Returning_Flyers,1.967,0.5606004644868534,3.2240023204473434,0.18808314201505583,1.967
2024-05-05,Coffee,Referral,Spring,Returning,36.06,5,202.44,Sunday,May,2024,0.1386577925679423,5.613976705490848,40.488,1,Returning_Referral,7.212000000000001,0.5606004644868534,3.2240023204473434,0.1386577925679423,7.212000000000001
2025-03-22,Smoothie,Instagram,Fall,Returning,24.87,3,68.77,Saturday,March,2025,0.12062726176115801,2.7651789304382786,22.923333333333332,1,Returning_Instagram,8.290000000000001,0.3335559626584172,2.7651789304382786,0.12062726176115801,8.290000000000001
2025-04-20,Sandwich,Referral,Winter,New,166.23,10,455.38,Sunday,April,2025,0.06015761294591831,2.739457378331228,45.538,0,New_Referral,16.622999999999998,0.16479921664749012,0.0,0.06015761294591831,16.622999999999998
2024-09-08,Coffee,Referral,Spring,New,40.35,1,20.33,Sunday,September,2024,0.024783147459727383,0.5038413878562576,20.33,0,New_Referral,40.35,0.012486775411555332,0.0,0.024783147459727383,40.35
2025-03-31,Coffee,Referral,Fall,New,102.69,1,5.65,Monday,March,2025,0.009738046547862499,0.055019962995423125,5.65,0,New_Referral,69.695,0.0005357869607111026,0.0,0.009738046547862499,102.69
2025-01-20,Sandwich,Google Ads,Spring,Returning,190.48,7,163.11,Monday,January,2025,0.03674926501469971,0.8563103737925243,23.301428571428573,1,Returning_Google Ads,27.21142857142857,0.031468776861338046,0.8563103737925243,0.03674926501469971,27.21142857142857
2024-12-12,Pastry,Google Ads,Winter,Returning,198.51,9,134.19,Thursday,December,2024,0.04533776635937736,0.6759860964183165,14.91,1,Returning_Google Ads,22.056666666666665,0.030647699701601173,0.6759860964183165,0.04533776635937736,22.056666666666665
2024-12-15,Coffee,Referral,Winter,New,63.59,2,92.4,Sunday,December,2024,0.03145148608271741,1.4530586570215442,46.2,0,New_Referral,31.795,0.04570085412868515,0.0,0.03145148608271741,31.795
2024-10-10,Sandwich,Referral,Summer,Returning,93.09,9,191.35,Thursday,October,2024,0.09668063164679343,2.05553765173488,21.26111111111111,1,Returning_Referral,10.343333333333334,0.1987306785434947,2.05553765173488,0.09668063164679343,10.343333333333334
2024-05-17,Coffee,Google Ads,Spring,Returning,30.1,3,108.44,Friday,May,2024,0.09966777408637874,3.6026578073089697,36.14666666666667,1,Returning_Google Ads,10.033333333333333,0.359068884449399,3.2240023204473434,0.09966777408637874,10.033333333333333
2025-04-05,Sandwich,Flyers,Winter,New,103.87,10,445.8,Saturday,April,2025,0.0962741888899586,4.291903340714354,44.58,0,New_Flyers,10.387,0.4131995129213781,0.0,0.0962741888899586,10.387
2025-02-23,Sandwich,Google Ads,Summer,Returning,81.94,4,136.73,Sunday,February,2025,0.0488162069807176,1.6686599951183791,34.1825,1,Returning_Google Ads,20.485,0.08145765170214202,1.6686599951183791,0.0488162069807176,20.485
2025-02-11,Pastry,Flyers,Summer,New,197.41,2,72.11,Tuesday,February,2025,0.010131199027404893,0.36528038093308346,36.055,0,New_Flyers,69.695,0.003700728240039344,0.0,0.010131199027404893,98.705
2024-09-07,Coffee,Google Ads,Spring,New,154.09,7,317.41,Saturday,September,2024,0.04542799662534882,2.0599000584074245,45.34428571428572,0,New_Google Ads,22.012857142857143,0.09357713290188832,0.0,0.04542799662534882,22.012857142857143
2024-05-07,Coffee,Referral,Spring,Returning,101.8,10,453.25,Tuesday,May,2024,0.09823182711198429,4.452357563850688,45.325,1,Returning_Referral,10.18,0.43736321845291637,3.2240023204473434,0.09823182711198429,10.18
2024-09-28,Smoothie,Referral,Spring,New,102.68,9,212.01,Saturday,September,2024,0.0876509544215037,2.064764316322555,23.556666666666665,0,New_Referral,11.408888888888889,0.18097856298113552,0.0,0.0876509544215037,11.408888888888889
2024-10-04,Sandwich,Referral,Summer,Returning,84.79,9,208.17,Friday,October,2024,0.10614459252270314,2.4551244250501236,23.13,1,Returning_Referral,9.421111111111111,0.2605981816894812,2.4551244250501236,0.10614459252270314,9.421111111111111
2025-03-22,Sandwich,Google Ads,Fall,Returning,114.51,5,220.72,Saturday,March,2025,0.04366430879399179,1.9275172474019735,44.144,1,Returning_Google Ads,22.902,0.08416370829630483,1.9275172474019735,0.04366430879399179,22.902
2025-04-03,Sandwich,Instagram,Winter,Returning,42.91,3,38.57,Thursday,April,2025,0.06991377301328362,0.8988580750407831,12.856666666666667,1,Returning_Instagram,14.303333333333333,0.06284255942955837,0.8988580750407831,0.06991377301328362,14.303333333333333
2025-04-15,Smoothie,Referral,Winter,New,58.56,1,16.59,Tuesday,April,2025,0.017076502732240435,0.2832991803278688,16.59,0,New_Referral,58.56,0.004837759226910328,0.0,0.017076502732240435,58.56
2024-11-23,Sandwich,Google Ads,Fall,Returning,98.5,3,113.6,Saturday,November,2024,0.030456852791878174,1.1532994923857867,37.86666666666667,1,Returning_Google Ads,32.833333333333336,0.035125872864541725,1.1532994923857867,0.030456852791878174,32.833333333333336
2025-04-16,Smoothie,Google Ads,Winter,Returning,17.76,3,46.06,Wednesday,April,2025,0.16891891891891891,2.5934684684684686,15.353333333333333,1,Returning_Google Ads,5.920000000000001,0.43808588994399805,2.5934684684684686,0.16891891891891891,5.920000000000001
2025-02-01,Sandwich,Flyers,Summer,New,15.95,8,341.77,Saturday,February,2025,0.18808314201505583,5.815488989814098,42.72125,0,New_Flyers,1.99375,0.5606004644868534,0.0,0.18808314201505583,1.99375
2024-07-12,Sandwich,Flyers,Fall,New,126.93,4,91.43,Friday,July,2024,0.03151343260064603,0.7203182856692666,22.8575,0,New_Flyers,31.7325,0.022699701746451324,0.0,0.03151343260064603,31.7325
2024-09-27,Pastry,Referral,Spring,Returning,10.63,8,190.41,Friday,September,2024,0.18808314201505583,5.815488989814098,23.80125,1,Returning_Referral,1.32875,0.5606004644868534,3.2240023204473434,0.18808314201505583,1.32875
2024-08-09,Sandwich,Google Ads,Winter,Returning,11.66,1,27.51,Friday,August,2024,0.08576329331046312,2.3593481989708405,27.51,1,Returning_Google Ads,11.66,0.2023454716098491,2.3593481989708405,0.08576329331046312,11.66
2025-04-01,Sandwich,Google Ads,Winter,New,114.1,9,275.8,Tuesday,April,2025,0.07887817703768625,2.4171779141104297,30.644444444444446,0,New_Google Ads,12.677777777777777,0.19066258744078765,0.0,0.07887817703768625,12.677777777777777
2024-05-19,Pastry,Referral,Spring,Returning,177.48,2,93.62,Sunday,May,2024,0.01126887536623845,0.5274960558936219,46.81,1,Returning_Referral,69.695,0.0059442873100475765,0.5274960558936219,0.01126887536623845,88.74
2024-11-09,Pastry,Instagram,Fall,Returning,59.2,2,38.72,Saturday,November,2024,0.03378378378378378,0.654054054054054,19.36,1,Returning_Instagram,29.6,0.02209642074506939,0.654054054054054,0.03378378378378378,29.6
2024-08-19,Coffee,Google Ads,Winter,Returning,143.72,8,207.92,Monday,August,2024,0.055663790704146954,1.4467019204007792,25.99,1,Returning_Google Ads,17.965,0.08052891290847644,1.4467019204007792,0.055663790704146954,17.965
2024-07-12,Pastry,Google Ads,Fall,Returning,189.36,6,40.04,Friday,July,2024,0.03168567807351077,0.21144909167722853,6.673333333333333,1,Returning_Google Ads,31.560000000000002,0.006699907847820929,0.21144909167722853,0.03168567807351077,31.560000000000002
2025-04-04,Coffee,Referral,Winter,Returning,192.14,8,100.3,Friday,April,2025,0.04163630685958156,0.5220151972520037,12.5375,1,Returning_Referral,24.0175,0.021734784938149423,0.5220151972520037,0.04163630685958156,24.0175
2024-09-27,Coffee,Flyers,Spring,Returning,68.36,1,43.32,Friday,September,2024,0.014628437682855471,0.633703920421299,43.32,1,Returning_Flyers,68.36,0.009270098309264174,0.633703920421299,0.014628437682855471,68.36
2024-10-25,Coffee,Google Ads,Summer,New,174.6,1,34.18,Friday,October,2024,0.00572737686139748,0.19576174112256586,34.18,0,New_Google Ads,69.695,0.0011212012664522674,0.0,0.00572737686139748,174.6
